classname , cbo , dit , fanIn , fanOut , lcom , noc , numberOfAttributes , numberOfAttributesInherited , numberOfLinesOfCode , numberOfMethods , numberOfMethodsInherited , numberOfPrivateAttributes , numberOfPrivateMethods , numberOfPublicAttributes , numberOfPublicMethods , rfc , wmc , bugs ,,,,, 
org::eclipse::pde::internal::core::feature::FeatureURLElement ,6,3,1,5,45,0,4,12,76,10,56,4,0,0,9,36,24,0,,,,, 
org::eclipse::pde::internal::ui::wizards::ctxhelp::RegisterCtxHelpWizard ,4,1,1,3,3,0,2,0,21,3,0,2,0,0,3,11,3,0,,,,, 
org::eclipse::pde::internal::core::plugin::PluginElement ,19,5,3,18,153,0,7,13,228,18,115,3,1,0,13,150,68,2,,,,, 
org::eclipse::pde::internal::ui::PDEPluginImages ,5,1,4,1,10,0,233,0,33,5,6,9,3,0,2,15,6,1,,,,, 
org::eclipse::pde::internal::ui::editor::plugin::FragmentGeneralInfoSection ,15,4,1,14,231,0,9,1,315,22,39,9,12,0,4,153,53,0,,,,, 
org::eclipse::pde::internal::ui::tests::macro::BooleanSelectionCommand ,9,2,1,8,55,0,3,0,119,11,18,2,4,0,5,69,36,0,,,,, 
org::eclipse::pde::internal::core::text::bundle::ManifestHeader ,24,3,20,4,153,2,7,0,58,18,37,3,0,0,16,27,18,0,,,,, 
org::eclipse::pde::internal::ui::editor::cheatsheet::simple::SimpleCSCommandManager ,4,1,1,3,66,0,4,0,75,12,6,4,2,0,10,32,24,0,,,,, 
org::eclipse::ui::internal::views::log::LogFilesManager ,4,1,3,1,3,0,1,0,21,3,6,1,0,0,2,11,5,0,,,,, 
org::eclipse::pde::internal::core::schema::SchemaCompositor ,12,4,5,7,55,0,4,13,154,11,42,3,0,0,11,78,42,0,,,,, 
org::eclipse::pde::internal::ui::editor::product::ConfigurationPage ,8,2,2,6,10,0,4,0,30,5,28,2,1,0,2,19,8,0,,,,, 
org::eclipse::pde::internal::core::text::cheatsheet::simple::SimpleCSRepeatedSubItem ,3,6,1,2,28,0,1,110,27,8,411,1,0,0,8,13,8,0,,,,, 
org::eclipse::pde::internal::ui::refactoring::PDEMoveParticipant ,4,1,3,1,21,3,2,0,28,7,0,0,0,0,3,24,9,0,,,,, 
org::eclipse::pde::internal::ui::templates::ide::PopupMenuNewWizard ,2,6,0,2,3,0,0,0,10,3,20,0,0,0,3,6,3,0,,,,, 
org::eclipse::pde::internal::core::feature::WorkspaceFeatureModel ,12,6,4,8,120,0,4,3,106,16,86,4,0,0,14,49,25,1,,,,, 
org::eclipse::pde::internal::core::ant::BaseExportTask ,2,1,1,1,45,2,6,0,57,10,0,0,0,0,9,21,12,0,,,,, 
org::eclipse::pde::internal::ui::wizards::plugin::FragmentFieldData ,2,2,2,0,21,0,3,0,18,7,57,3,0,0,7,7,6,0,,,,, 
org::eclipse::pde::internal::ui::preferences::JavaArgumentsTab ,4,1,1,3,21,0,4,0,96,7,6,4,0,0,3,22,10,1,,,,, 
org::eclipse::pde::internal::core::cheatsheet::comp::CompCSObject ,15,3,7,8,210,5,5,30,68,21,17,3,2,0,12,49,17,0,,,,, 
org::eclipse::ui::internal::views::log::LogReader ,14,1,1,13,15,0,8,0,180,6,6,7,4,0,2,90,57,0,,,,, 
org::eclipse::pde::internal::ui::editor::feature::FeatureEditorMatchingStrategy ,2,1,0,2,0,0,2,0,28,1,6,2,0,0,1,19,9,0,,,,, 
org::eclipse::pde::ui::launcher::AbstractPDELaunchConfigurationTabGroup ,5,1,0,5,3,2,0,0,66,3,0,0,1,0,2,25,14,0,,,,, 
org::eclipse::pde::internal::ui::correction::java::UnresolvedImportFixProcessor ,3,1,0,3,0,0,0,0,12,1,0,0,0,0,1,9,2,0,,,,, 
org::eclipse::pde::internal::ui::templates::rcp::HelloRCPTemplate ,13,5,1,12,91,0,2,13,108,14,80,0,4,0,9,67,19,0,,,,, 
org::eclipse::pde::internal::core::schema::IncludedSchemaDescriptor ,8,1,2,7,36,0,4,0,71,9,11,4,1,0,8,42,23,0,,,,, 
org::eclipse::pde::internal::ui::wizards::templates::NewExtensionTemplateWizard ,10,3,1,9,21,0,4,0,73,7,1,4,2,0,5,35,12,0,,,,, 
org::eclipse::pde::internal::ui::util::LocaleUtil ,5,1,2,3,1,0,0,0,29,2,6,0,0,0,2,18,6,1,,,,, 
org::eclipse::pde::internal::ui::editor::PDEStorageDocumentProvider ,2,1,1,1,3,0,1,0,18,3,0,1,0,0,1,7,7,1,,,,, 
org::eclipse::pde::internal::ui::editor::FormLayoutFactory ,95,1,95,0,66,0,43,0,212,12,6,0,1,0,11,23,16,0,,,,, 
org::eclipse::pde::internal::core::text::ctxhelp::CtxHelpCommand ,7,5,5,2,45,0,1,30,30,10,253,1,0,0,10,15,11,0,,,,, 
org::eclipse::pde::internal::core::text::cheatsheet::simple::SimpleCSDocumentTextNode ,5,3,2,3,1,0,2,8,7,2,39,2,0,0,2,5,2,0,,,,, 
org::eclipse::pde::internal::core::bundle::WorkspaceBundleFragmentModel ,3,9,1,2,3,0,1,4,11,3,228,1,0,0,3,6,3,0,,,,, 
org::eclipse::pde::internal::ui::editor::build::BuildUtil ,4,1,3,1,0,0,0,0,10,1,6,0,0,0,1,7,3,0,,,,, 
org::eclipse::pde::internal::ui::wizards::plugin::ContentPage ,12,1,5,7,105,2,11,0,113,15,0,0,2,0,6,51,26,1,,,,, 
org::eclipse::pde::internal::core::site::SiteArchive ,5,3,2,3,45,0,3,8,48,10,55,3,0,0,9,30,16,0,,,,, 
org::eclipse::pde::internal::core::FileAdapter ,9,1,6,3,55,1,5,0,50,11,0,5,1,0,10,25,20,0,,,,, 
org::eclipse::pde::internal::runtime::registry::RegistryBrowserContentProvider ,14,1,2,12,55,0,2,0,164,11,6,1,1,1,7,65,52,0,,,,, 
org::eclipse::pde::internal::runtime::PDERuntimePluginImages ,5,1,4,1,10,0,53,0,30,5,6,5,3,0,2,16,6,0,,,,, 
org::eclipse::pde::internal::ui::views::dependencies::CallersListContentProvider ,3,4,1,2,1,0,0,0,34,2,18,0,0,0,2,18,8,0,,,,, 
org::eclipse::pde::internal::ui::editor::product::ProductEditor ,18,4,1,17,190,0,2,5,89,20,78,2,1,0,10,57,25,0,,,,, 
org::eclipse::pde::internal::ui::editor::cheatsheet::comp::details::CompCSConclusionTextListener ,7,1,1,6,45,0,2,0,67,10,6,2,4,0,6,26,16,0,,,,, 
org::eclipse::pde::internal::ui::templates::ide::BaseEditorTemplate ,1,5,1,0,1,2,0,13,6,2,80,0,0,0,2,2,2,0,,,,, 
org::eclipse::pde::internal::core::text::plugin::PluginObjectNode ,25,3,16,10,406,6,4,11,145,29,133,4,1,0,24,78,50,0,,,,, 
org::eclipse::pde::internal::core::target::AdditionalDirectory ,4,3,1,3,10,0,2,1,18,5,32,2,0,0,5,10,6,0,,,,, 
org::eclipse::pde::ui::templates::OptionTemplateSection ,35,3,27,8,153,1,1,7,113,18,55,1,1,0,12,65,37,0,,,,, 
org::eclipse::pde::internal::core::util::PDETextHelper ,34,1,27,7,66,0,1,0,283,12,6,0,7,0,5,87,57,0,,,,, 
org::eclipse::pde::internal::ui::templates::ide::SplashHandlersTemplate ,13,5,0,13,378,0,13,13,214,28,80,13,11,0,12,93,45,0,,,,, 
org::eclipse::pde::internal::ui::editor::toc::TocFormOutlinePage ,8,3,2,7,10,0,0,4,30,5,21,0,0,0,2,15,10,0,,,,, 
org::eclipse::pde::internal::ui::editor::ctxhelp::details::CtxHelpRemoveAction ,2,1,1,1,15,0,2,0,43,6,0,2,1,0,5,13,13,0,,,,, 
org::eclipse::pde::internal::ui::templates::ide::MultiPageEditorNewWizard ,3,6,0,3,3,0,0,0,10,3,20,0,0,0,3,7,3,0,,,,, 
org::eclipse::pde::internal::runtime::registry::PluginAdapter ,4,3,2,2,1,0,0,1,16,2,5,0,0,0,1,4,2,0,,,,, 
org::eclipse::pde::internal::ui::editor::actions::ActionMenu ,1,1,1,0,10,0,2,0,26,5,0,0,0,2,4,11,9,0,,,,, 
org::eclipse::pde::internal::core::text::plugin::XMLTextChangeListener ,11,3,1,10,210,0,2,3,411,21,10,2,9,0,4,226,105,0,,,,, 
org::eclipse::pde::internal::ui::compare::PluginContentMergeViewer ,6,1,1,5,15,0,1,0,45,6,0,1,0,0,2,17,10,0,,,,, 
org::eclipse::pde::internal::ui::editor::plugin::MatchSection ,15,3,2,13,120,0,7,0,215,16,21,6,8,0,7,101,46,0,,,,, 
org::eclipse::pde::internal::ui::editor::JarEntryFile ,6,1,2,4,28,0,2,0,36,8,0,2,0,0,8,25,11,0,,,,, 
org::eclipse::pde::internal::core::JavaElementChangeListener ,14,1,2,13,91,0,2,0,147,14,6,2,9,0,5,93,50,0,,,,, 
org::eclipse::pde::ui::launcher::AbstractLaunchShortcut ,4,1,2,2,36,2,0,0,65,9,6,0,2,0,0,34,14,0,,,,, 
org::eclipse::pde::internal::runtime::spy::handlers::SpyHandler ,1,1,0,1,1,0,1,0,15,2,0,1,0,0,2,7,6,0,,,,, 
org::eclipse::pde::internal::ui::editor::cheatsheet::comp::CompCSPage ,15,2,2,14,28,0,2,0,95,8,29,1,1,0,5,48,21,0,,,,, 
org::eclipse::pde::internal::ui::templates::osgi::HelloOSGiServiceNewWizard ,2,6,0,2,3,0,0,0,10,3,20,0,0,0,3,6,3,0,,,,, 
org::eclipse::pde::internal::ui::wizards::exports::ProductDestinationGroup ,5,3,1,5,10,0,0,11,84,5,23,0,0,0,2,26,16,1,,,,, 
org::eclipse::pde::internal::ui::search::FindReferencesAction ,7,2,0,7,3,0,2,0,38,3,3,2,1,0,1,31,12,0,,,,, 
org::eclipse::pde::internal::ui::wizards::exports::FeatureExportWizard ,17,3,1,16,21,0,2,13,84,7,18,2,1,0,2,54,15,2,,,,, 
org::eclipse::pde::internal::ui::elements::ElementLabelProvider ,2,1,1,1,3,1,1,0,15,3,0,0,0,0,3,7,5,0,,,,, 
org::eclipse::pde::internal::core::util::PDEXMLHelper ,19,1,15,4,66,0,8,0,138,12,6,0,0,0,11,59,35,0,,,,, 
org::eclipse::pde::internal::ui::editor::ModelDataTransfer ,15,1,11,4,15,0,4,0,62,6,0,3,0,0,2,21,10,0,,,,, 
org::eclipse::pde::internal::core::ModelProviderEvent ,5,1,5,0,15,0,5,4,22,6,11,5,0,0,6,6,9,0,,,,, 
org::eclipse::pde::internal::ui::properties::CompilersPropertyPage ,2,1,0,2,36,0,4,0,75,9,0,4,2,0,4,38,13,0,,,,, 
org::eclipse::pde::internal::ui::launcher::RunWorkbenchAction ,2,1,0,2,0,0,0,0,9,1,0,0,0,0,1,4,1,0,,,,, 
org::eclipse::pde::internal::ui::preferences::EditorPreferencePage ,6,1,0,6,28,0,3,11,70,8,0,3,2,0,4,32,8,1,,,,, 
org::eclipse::pde::internal::core::build::BuildModel ,14,4,8,6,6,2,3,1,41,4,63,2,0,0,4,28,10,0,,,,, 
org::eclipse::pde::internal::ui::views::dependencies::CalleesContentProvider ,3,3,2,1,3,2,1,0,47,3,16,1,1,0,1,20,16,0,,,,, 
org::eclipse::pde::internal::ui::editor::schema::SchemaPreviewLauncher ,3,1,0,3,1,0,0,0,46,2,6,0,1,0,1,14,6,0,,,,, 
org::eclipse::pde::internal::ui::tests::macro::MacroPlugin ,15,1,11,4,15,0,2,0,43,6,0,2,0,0,6,18,6,0,,,,, 
org::eclipse::pde::internal::ui::editor::contentassist::TypeContentProposal ,3,1,2,1,21,0,4,0,27,7,6,4,0,0,7,8,8,0,,,,, 
org::eclipse::pde::internal::ui::correction::RemoveExportPackageResolution ,3,3,1,2,6,0,1,5,16,4,14,0,0,1,3,9,5,0,,,,, 
org::eclipse::pde::internal::ui::correction::RemoveBuildEntryResolution ,3,3,1,2,3,0,0,7,20,3,14,0,0,0,2,8,6,0,,,,, 
org::eclipse::pde::internal::ui::editor::product::BrandingPage ,7,2,1,6,6,0,1,0,24,4,28,0,1,0,1,15,4,0,,,,, 
org::eclipse::pde::internal::ui::editor::plugin::ManifestOutlinePage ,7,3,1,6,3,0,0,4,37,3,21,0,0,0,1,19,19,0,,,,, 
org::eclipse::pde::internal::ui::parts::ComboPart ,16,1,16,0,120,2,1,0,92,16,6,0,0,0,16,47,32,1,,,,, 
org::eclipse::pde::ui::templates::RadioChoiceOption ,6,4,1,5,15,0,2,1,72,6,34,2,1,0,2,30,16,0,,,,, 
org::eclipse::pde::internal::core::PDEClasspathContainer ,12,1,2,10,36,1,3,0,97,9,6,3,3,0,1,68,32,0,,,,, 
org::eclipse::pde::internal::ui::launcher::LaunchArgumentsHelper ,28,1,11,17,120,0,0,0,280,16,6,0,3,0,13,156,75,5,,,,, 
org::eclipse::pde::internal::ui::wizards::imports::PluginImportWizard ,11,1,0,11,55,0,5,0,115,11,0,5,4,0,7,60,28,1,,,,, 
org::eclipse::pde::internal::core::product::ProductPlugin ,4,3,1,3,10,0,2,0,19,5,32,2,0,0,5,12,7,1,,,,, 
org::eclipse::pde::internal::ui::compare::PluginStructureCreator ,12,1,1,11,105,0,5,0,152,15,0,0,11,0,3,65,35,0,,,,, 
org::eclipse::pde::internal::ui::editor::ctxhelp::details::CtxHelpTopicDetails ,11,4,1,10,55,0,3,0,95,11,34,3,1,0,6,56,16,0,,,,, 
org::eclipse::pde::internal::ui::wizards::plugin::NewLibraryPluginCreationPage ,11,1,2,10,153,0,20,0,296,18,0,11,6,0,7,94,41,2,,,,, 
org::eclipse::pde::internal::core::PluginModelManager ,48,1,27,23,528,0,6,0,504,33,7,6,12,0,21,274,142,3,,,,, 
org::eclipse::pde::internal::ui::correction::RemoveSeperatorBuildEntryResolution ,4,3,1,3,3,0,0,7,13,3,14,0,0,0,2,8,3,0,,,,, 
org::eclipse::pde::internal::ui::nls::ExternalizeStringsWizardPage ,20,1,2,19,171,0,27,0,378,19,0,23,14,0,4,135,57,0,,,,, 
org::eclipse::pde::internal::ui::editor::product::ProductInfoSection ,23,3,1,22,276,0,7,0,325,24,23,7,13,0,10,174,42,2,,,,, 
org::eclipse::pde::internal::core::schema::SchemaType ,2,1,2,0,10,2,3,0,16,5,15,3,0,0,5,5,5,0,,,,, 
org::eclipse::pde::internal::ui::PixelConverter ,0,1,0,0,3,0,1,0,12,3,6,1,0,0,3,7,3,0,,,,, 
org::eclipse::pde::internal::core::text::bundle::BundleVendorHeader ,4,5,3,1,3,0,1,4,9,3,64,1,0,0,3,5,3,0,,,,, 
org::eclipse::pde::internal::ui::editor::contentassist::display::BrowserInformationControl ,10,1,2,8,300,0,20,0,230,25,6,20,1,0,24,77,55,1,,,,, 
org::eclipse::pde::internal::core::build::WorkspaceBuildModel ,26,5,17,9,78,0,4,2,62,13,72,4,0,0,12,35,14,1,,,,, 
org::eclipse::pde::internal::core::schema::SchemaAttributeHandler ,4,2,1,3,28,0,7,1,63,8,36,7,0,0,6,26,22,0,,,,, 
org::eclipse::pde::internal::ui::wizards::imports::PluginImportWizardDetailedPage ,11,2,1,10,465,0,15,6,514,31,14,15,24,0,5,195,76,2,,,,, 
org::eclipse::pde::internal::ui::views::dependencies::DependenciesViewTreePage ,4,2,1,3,10,0,2,4,38,5,15,1,0,1,2,17,9,0,,,,, 
org::eclipse::pde::internal::ui::editor::text::AbstractHyperlink ,0,1,0,0,6,6,2,0,13,4,6,1,0,0,4,4,4,0,,,,, 
org::eclipse::pde::internal::ui::commands::CommandComposerPart ,8,1,7,3,231,0,14,0,115,22,6,10,1,0,13,45,29,0,,,,, 
org::eclipse::pde::internal::ui::editor::plugin::ExtensionLabelProvider ,1,1,1,1,3,0,0,0,6,3,0,0,0,0,2,5,2,0,,,,, 
org::eclipse::pde::internal::ui::editor::schema::SchemaEditor ,19,3,2,17,210,0,1,1,152,21,72,1,1,0,9,67,35,0,,,,, 
org::eclipse::pde::internal::ui::correction::CreateManifestClassResolution ,9,3,1,8,3,0,1,5,22,3,14,1,0,0,2,17,6,0,,,,, 
org::eclipse::pde::internal::ui::tests::macro::WaitCommand ,2,2,1,1,15,0,2,0,42,6,18,1,1,0,5,17,11,0,,,,, 
org::eclipse::pde::internal::ui::editor::schema::NewClassCreationWizard ,3,2,1,2,3,0,4,1,62,3,6,4,1,0,2,23,17,0,,,,, 
org::eclipse::pde::internal::core::BundleValidationOperation ,2,1,1,1,10,0,4,0,35,5,6,4,0,0,5,16,11,0,,,,, 
org::eclipse::pde::internal::core::target::Target ,17,3,1,16,820,0,12,2,338,41,63,12,5,0,36,229,124,0,,,,, 
org::eclipse::ui::internal::views::log::Group ,3,2,2,1,3,1,1,1,14,3,11,1,0,0,3,6,4,0,,,,, 
org::eclipse::ui::internal::views::log::LogEntry ,12,2,5,7,231,0,10,1,220,22,11,9,3,0,14,87,62,0,,,,, 
org::eclipse::pde::internal::ui::editor::feature::FeatureFormPage ,11,2,1,11,66,0,3,0,163,12,28,2,5,0,5,79,12,0,,,,, 
org::eclipse::pde::internal::ui::search::PluginSearchResultPage ,7,2,0,7,15,0,0,0,37,6,7,0,0,0,2,27,7,0,,,,, 
org::eclipse::pde::internal::ui::editor::target::TargetEditorContributor ,0,2,0,0,0,0,0,3,3,1,20,0,0,0,1,1,1,0,,,,, 
org::eclipse::pde::internal::ui::editor::contentassist::XMLContentAssistProcessor ,29,2,2,28,595,0,27,0,588,35,18,14,23,0,8,234,177,0,,,,, 
org::eclipse::pde::internal::ui::tests::macro::RecordBlock ,10,1,3,7,66,0,2,2,70,12,9,2,3,0,9,47,17,0,,,,, 
org::eclipse::pde::internal::ui::editor::text::BundleHyperlink ,1,3,1,0,1,0,0,1,6,2,13,0,0,0,1,3,2,0,,,,, 
org::eclipse::pde::internal::ui::launcher::OSGiFrameworkManager ,8,1,6,3,55,0,8,0,81,11,6,1,2,0,9,42,25,0,,,,, 
org::eclipse::pde::internal::ui::templates::PDETemplateMessages ,0,1,0,0,0,0,235,0,0,0,0,1,0,234,0,0,0,0,,,,, 
org::eclipse::pde::internal::ui::refactoring::RenamePluginWizard ,2,1,1,1,1,0,1,0,8,2,0,0,0,1,1,4,2,0,,,,, 
org::eclipse::pde::internal::ui::editor::build::BuildOutlinePage ,7,3,1,6,3,0,0,4,23,3,21,0,0,0,1,10,8,0,,,,, 
org::eclipse::pde::internal::ui::editor::ctxhelp::details::CtxHelpAbstractAddAction ,5,1,4,1,10,3,2,0,27,5,0,0,0,0,4,11,7,0,,,,, 
org::eclipse::pde::internal::core::util::PDESchemaHelper ,14,1,3,11,10,0,0,0,90,5,6,0,3,0,2,53,25,1,,,,, 
org::eclipse::pde::internal::ui::preferences::ProjectSelectionDialog ,4,1,1,3,10,0,6,0,84,5,0,6,1,0,1,25,8,0,,,,, 
org::eclipse::pde::internal::ui::wizards::exports::ProductExportWizard ,21,2,1,20,36,0,5,12,115,9,11,5,2,0,3,86,29,3,,,,, 
org::eclipse::pde::internal::core::natures::FeatureProject ,1,2,0,1,3,0,0,0,9,3,6,0,0,0,3,5,3,0,,,,, 
org::eclipse::pde::internal::ui::editor::PDEFormPage ,145,1,137,10,465,28,3,0,358,31,0,3,3,0,20,124,97,0,,,,, 
org::eclipse::pde::internal::ui::wizards::plugin::NewProjectCreationOperation ,46,1,3,43,231,1,6,0,440,22,0,6,11,0,2,258,115,2,,,,, 
org::eclipse::pde::internal::ui::wizards::feature::AbstractNewFeatureWizard ,6,2,1,5,21,2,7,0,40,7,8,1,0,0,5,21,11,0,,,,, 
org::eclipse::pde::internal::core::text::cheatsheet::simple::SimpleCSObject ,5,4,1,4,55,10,1,62,30,11,312,1,0,0,10,18,9,0,,,,, 
org::eclipse::pde::internal::ui::editor::SystemFileStorage ,3,1,1,2,28,0,1,0,29,8,0,1,0,0,8,18,9,0,,,,, 
org::eclipse::pde::internal::ui::editor::cheatsheet::simple::SimpleCSInputContextManager ,2,2,1,1,1,0,0,0,7,2,29,0,0,0,2,4,3,0,,,,, 
org::eclipse::pde::internal::core::text::DocumentObject ,41,3,28,13,528,3,3,14,381,33,195,3,1,0,27,139,96,0,,,,, 
org::eclipse::pde::internal::ui::correction::RemoveNodeXMLResolution ,8,3,1,7,3,0,0,6,27,3,17,0,0,0,2,15,8,0,,,,, 
org::eclipse::pde::internal::ui::editor::feature::DataDetailsSection ,10,3,0,10,91,0,3,0,125,14,21,2,2,0,11,63,32,0,,,,, 
org::eclipse::pde::internal::ui::wizards::FolderSelectionDialog ,2,1,1,1,15,0,2,0,54,6,0,2,1,0,2,23,10,0,,,,, 
org::eclipse::pde::internal::ui::editor::cheatsheet::simple::NewCommandKeyEvent ,2,1,2,0,3,0,3,0,11,3,12,3,0,0,3,3,3,0,,,,, 
org::eclipse::pde::internal::core::text::ctxhelp::CtxHelpRoot ,3,5,2,1,21,0,1,30,22,7,253,1,0,0,7,8,7,0,,,,, 
org::eclipse::pde::internal::ui::wizards::target::TargetDefinitionWizardPage ,5,2,2,3,21,0,10,0,110,7,4,7,1,0,2,28,16,2,,,,, 
org::eclipse::pde::internal::ui::editor::schema::SchemaRootElementDetails ,7,4,1,6,10,0,7,2,92,5,47,7,0,0,5,31,10,0,,,,, 
org::eclipse::pde::internal::core::JavadocLocationManager ,15,1,4,12,21,0,2,0,98,7,6,1,4,0,3,67,29,0,,,,, 
org::eclipse::pde::internal::runtime::registry::RegistryBrowserLabelProvider ,11,1,1,10,6,0,20,0,216,4,0,20,0,0,4,51,57,0,,,,, 
org::eclipse::pde::internal::ui::editor::text::ManifestTextHover ,10,2,2,8,3,0,2,0,30,3,11,2,1,0,2,20,10,0,,,,, 
org::eclipse::pde::internal::ui::nls::GetNonExternalizedStringsOperation ,25,1,1,24,45,0,4,0,128,10,6,4,6,0,3,74,46,0,,,,, 
org::eclipse::pde::internal::ui::editor::PDEMasterDetailsBlock ,18,1,17,1,21,9,2,0,25,7,0,2,0,0,4,14,6,0,,,,, 
org::eclipse::pde::internal::ui::editor::schema::SchemaInputContext ,12,4,1,11,55,0,1,3,106,11,51,0,2,0,3,52,20,0,,,,, 
org::eclipse::pde::internal::ui::editor::StructuredViewerSection ,33,3,25,8,465,2,4,0,150,31,32,3,0,0,14,61,39,0,,,,, 
org::eclipse::pde::internal::ui::samples::SampleOperation ,10,1,1,9,55,0,8,0,145,11,6,8,7,0,4,61,29,0,,,,, 
org::eclipse::pde::internal::ui::tests::macro::WizardCommandTarget ,2,3,1,1,1,0,0,0,6,2,14,0,0,0,2,3,2,0,,,,, 
org::eclipse::pde::internal::ui::editor::feature::InstallSection ,10,3,1,9,45,0,3,0,109,10,21,3,0,0,10,50,18,0,,,,, 
org::eclipse::pde::internal::ui::launcher::PDESourceLookupDirector ,9,1,1,9,45,0,2,0,151,10,0,2,4,0,5,72,44,1,,,,, 
org::eclipse::pde::internal::core::variables::TargetHomeDynamicVariableResolver ,1,1,0,1,0,0,0,0,3,1,6,0,0,0,1,2,1,0,,,,, 
org::eclipse::pde::internal::core::plugin::ExternalPluginModel ,5,8,3,2,3,0,1,4,8,3,160,1,0,0,3,6,2,0,,,,, 
org::eclipse::pde::ui::templates::AbstractNewPluginTemplateWizard ,21,4,19,2,55,2,1,0,63,11,5,1,0,0,10,36,16,0,,,,, 
org::eclipse::pde::internal::ui::editor::cheatsheet::comp::actions::CompCSAddGroupAction ,5,2,1,4,1,0,0,1,20,2,3,0,0,0,2,10,5,0,,,,, 
org::eclipse::pde::internal::ui::templates::rcp::HelloNonUIRCPNewWizard ,2,6,0,2,1,0,0,0,7,2,20,0,0,0,2,5,2,0,,,,, 
org::eclipse::pde::internal::core::builders::DependencyLoop ,1,1,1,0,15,0,2,0,15,6,6,2,0,0,5,6,5,0,,,,, 
org::eclipse::pde::internal::core::builders::JarManifestHeader ,2,1,1,1,28,0,6,0,44,8,11,6,0,0,8,18,11,0,,,,, 
org::eclipse::pde::internal::ui::util::PluginContainmentAdapter ,2,1,1,2,1,0,0,0,10,2,6,0,0,0,2,4,4,0,,,,, 
org::eclipse::pde::internal::ui::editor::plugin::NewRuntimeLibraryDialog ,4,1,1,3,21,0,5,0,55,7,0,5,0,0,3,19,8,0,,,,, 
org::eclipse::pde::internal::ui::parts::ComboViewerPart ,1,1,1,0,78,0,4,0,57,13,6,3,0,1,13,36,18,1,,,,, 
org::eclipse::pde::internal::ui::editor::target::ImplicitDependenciesSection ,22,5,1,21,231,0,4,2,197,22,72,4,6,0,5,128,45,0,,,,, 
org::eclipse::pde::internal::ui::editor::build::BuildUndoManager ,7,2,1,6,21,0,0,0,87,7,29,0,3,0,2,35,23,0,,,,, 
org::eclipse::pde::internal::ui::editor::PDESection ,84,2,81,4,91,39,1,0,50,14,7,1,0,0,12,29,17,0,,,,, 
org::eclipse::pde::internal::ui::wizards::ctxhelp::NewCtxHelpWizard ,3,1,0,3,10,0,1,0,27,5,0,0,1,0,3,15,5,0,,,,, 
org::eclipse::pde::internal::core::WorkspaceFeatureModelManager ,6,3,1,5,28,0,0,1,45,8,30,0,0,0,1,37,17,0,,,,, 
org::eclipse::pde::internal::ui::compare::ManifestContentMergeViewer ,6,1,1,5,15,0,1,0,27,6,0,1,0,0,2,16,10,0,,,,, 
org::eclipse::pde::internal::ui::wizards::cheatsheet::RegisterCompCSWizardPage ,3,2,1,2,3,0,0,5,9,3,21,0,0,0,3,5,3,0,,,,, 
org::eclipse::pde::internal::core::PDEStateHelper ,2,1,1,1,0,0,0,0,10,1,6,0,0,0,1,9,5,0,,,,, 
org::eclipse::pde::internal::ui::editor::schema::NewRestrictionDialog ,0,1,0,0,10,0,2,0,22,5,0,2,0,0,3,9,5,0,,,,, 
org::eclipse::pde::internal::ui::editor::actions::OpenSchemaAction ,11,1,2,9,28,0,2,0,124,8,0,2,5,0,3,50,23,0,,,,, 
org::eclipse::pde::internal::core::cheatsheet::comp::CompCSModelFactory ,8,1,1,7,28,0,1,0,24,8,13,1,0,0,8,15,8,0,,,,, 
org::eclipse::pde::internal::ui::editor::toc::TocEditorContributor ,0,3,0,0,1,0,0,3,6,2,33,0,0,0,2,2,2,0,,,,, 
org::eclipse::pde::internal::ui::tests::macro::AbstractStructuredCommand ,14,2,4,10,120,2,1,0,155,16,18,0,4,0,5,81,47,0,,,,, 
org::eclipse::pde::internal::ui::editor::feature::PluginReference ,6,1,0,6,45,0,3,0,40,10,6,3,0,0,10,20,14,0,,,,, 
org::eclipse::pde::internal::ui::wizards::target::NewTargetDefinitionWizard ,6,1,1,5,28,0,3,0,40,8,0,0,1,3,6,25,10,1,,,,, 
org::eclipse::pde::internal::ui::launcher::ApplicationSelectionDialog ,3,1,1,2,15,0,4,0,52,6,0,4,0,0,2,19,10,0,,,,, 
org::eclipse::pde::internal::ui::editor::text::SchemaHyperlink ,1,2,1,0,1,0,1,1,8,2,10,1,0,0,2,4,3,0,,,,, 
org::eclipse::pde::ui::templates::ChoiceOption ,4,3,0,4,36,0,4,0,88,9,23,4,4,0,5,41,20,0,,,,, 
org::eclipse::pde::internal::ui::wizards::BaseWizardSelectionPage ,6,1,5,1,15,3,2,0,26,6,0,2,0,0,5,15,7,0,,,,, 
org::eclipse::pde::internal::ui::templates::rcp::MailTemplate ,13,5,1,12,153,0,2,13,240,18,80,0,7,0,9,108,26,0,,,,, 
org::eclipse::pde::internal::core::schema::SchemaObject ,25,2,19,6,45,6,4,2,46,10,12,3,0,0,10,21,12,0,,,,, 
org::eclipse::pde::internal::ui::editor::toc::actions::TocAddLinkAction ,5,2,1,4,1,0,0,2,14,2,4,0,0,0,2,10,3,0,,,,, 
org::eclipse::pde::internal::ui::samples::ShowSampleAction ,6,1,0,6,28,0,4,0,110,8,0,4,6,0,2,40,17,0,,,,, 
org::eclipse::pde::internal::ui::elements::DefaultElement ,0,1,0,0,6,1,0,0,12,4,10,0,0,0,4,4,4,0,,,,, 
