classname , cbo , dit , fanIn , fanOut , lcom , noc , numberOfAttributes , numberOfAttributesInherited , numberOfLinesOfCode , numberOfMethods , numberOfMethodsInherited , numberOfPrivateAttributes , numberOfPrivateMethods , numberOfPublicAttributes , numberOfPublicMethods , rfc , wmc , bugs ,,,,, 
org::eclipse::mylyn::resources::ui::FocusCommonNavigatorAction ,8,3,0,8,36,1,7,8,165,9,28,7,1,0,1,64,34,0,,,,, 
org::eclipse::mylyn::internal::wikitext::core::parser::builder::SplitOutlineItem ,7,2,5,2,15,0,3,0,55,6,37,3,0,0,6,24,11,0,,,,, 
org::eclipse::mylyn::internal::monitor::usage::wizards::UsageSubmissionWizard ,27,1,5,22,190,0,23,0,527,20,0,17,6,0,14,182,41,0,,,,, 
org::eclipse::mylyn::internal::tasks::ui::search::SearchResultsLabelProvider ,3,2,1,2,1,0,2,0,31,2,6,2,0,0,2,8,7,1,,,,, 
org::eclipse::mylyn::internal::tasks::ui::deprecated::NewTaskEditorInput ,2,3,0,2,6,0,0,5,20,4,32,0,0,0,4,11,5,0,,,,, 
org::eclipse::mylyn::internal::wikitext::mediawiki::core::token::ImageReplacementToken ,2,2,1,1,6,0,0,0,9,4,22,0,0,0,1,5,3,1,,,,, 
org::eclipse::mylyn::internal::bugzilla::ui::search::BugzillaSearchHit ,0,1,0,0,231,0,10,0,75,22,9,10,0,0,22,22,22,0,,,,, 
org::eclipse::mylyn::bugzilla::deprecated::NewBugzillaTaskEditor ,10,3,1,9,36,0,1,18,180,9,119,0,1,0,3,72,21,0,,,,, 
org::eclipse::mylyn::zest::tests::swt::GraphSnippet2 ,1,1,0,1,0,0,0,0,32,1,9,0,0,0,1,9,3,0,,,,, 
org::eclipse::mylyn::internal::jira::core::JiraRepositoryConnector ,44,2,6,40,496,0,11,0,374,32,36,7,2,0,29,227,81,0,,,,, 
org::eclipse::mylyn::internal::sandbox::misc::PassiveTimer ,1,1,0,1,1,0,2,0,8,2,9,2,0,0,2,4,2,0,,,,, 
org::eclipse::mylyn::internal::wikitext::ui::editor::syntax::Block ,7,1,4,3,21,0,3,0,58,7,0,3,0,0,7,29,11,0,,,,, 
org::eclipse::mylyn::tasks::core::data::TaskAttachmentPartSource ,5,1,2,3,6,0,2,0,18,4,9,2,0,0,4,9,4,0,,,,, 
org::eclipse::mylyn::zest::core::viewers::internal::GraphModelEntityRelationshipFactory ,3,2,1,2,21,0,0,0,45,7,45,0,3,0,3,29,13,0,,,,, 
org::eclipse::mylyn::internal::wikitext::core::util::Messages ,2,1,1,1,1,0,2,0,9,2,9,2,1,0,1,3,2,0,,,,, 
org::eclipse::mylyn::internal::bugzilla::core::history::StatusEvent ,1,2,1,1,3,0,2,9,11,3,30,2,0,0,3,8,3,0,,,,, 
org::eclipse::mylyn::tasks::core::data::TaskOperation ,12,1,7,6,78,0,6,0,82,13,9,6,0,0,13,39,20,0,,,,, 
org::eclipse::mylyn::internal::sandbox::ui::highlighters::Highlighter ,14,1,8,6,210,0,11,0,186,21,9,11,3,0,18,69,41,0,,,,, 
org::eclipse::mylyn::internal::bugzilla::core::Messages ,0,1,0,0,0,0,115,0,3,1,0,1,0,114,1,2,1,0,,,,, 
org::eclipse::mylyn::internal::xplanner::core::XPlannerCorePlugin ,10,1,4,6,36,0,5,0,75,9,0,3,0,0,9,31,15,1,,,,, 
org::eclipse::mylyn::internal::ide::ant::AntUiBridge ,9,2,0,9,28,0,0,0,115,8,16,0,1,0,7,43,18,0,,,,, 
org::eclipse::mylyn::internal::wikitext::ui::util::css::editor::CssPartitioner ,2,1,1,1,0,0,0,0,4,1,0,0,0,0,1,2,1,0,,,,, 
org::eclipse::mylyn::internal::sandbox::ui::editors::ExtensibleTaskEditorNewCommentPart ,5,4,1,4,1,0,0,1,6,2,33,0,0,0,2,9,4,0,,,,, 
org::eclipse::mylyn::internal::bugzilla::ui::BugzillaTaskHyperlinkDetector ,5,1,0,5,3,0,3,0,48,3,0,3,1,0,0,26,10,0,,,,, 
org::eclipse::mylyn::internal::wikitext::core::validation::ValidationRules ,3,1,1,2,10,0,2,0,24,5,9,2,0,0,5,15,7,0,,,,, 
org::eclipse::mylyn::internal::bugzilla::ui::search::BugzillaStateSearchSorter ,2,1,0,2,1,0,0,0,53,2,0,0,0,0,2,12,8,0,,,,, 
org::eclipse::mylyn::internal::java::ui::editor::FocusedJavaAllProposalComputer ,2,1,0,2,15,0,4,0,97,6,0,0,1,0,2,28,17,0,,,,, 
org::eclipse::mylyn::wikitext::core::parser::builder::NoOpDocumentBuilder ,1,2,1,0,136,0,0,1,64,17,27,0,0,0,17,17,16,0,,,,, 
org::eclipse::mylyn::internal::wikitext::tasks::ui::editor::TracWikiMarkupTaskEditorExtension ,6,3,0,6,10,0,1,1,36,5,22,1,0,0,2,20,9,0,,,,, 
org::eclipse::mylyn::internal::tasks::ui::commands::GoToUnreadTaskHandler ,6,2,4,2,10,2,3,0,34,5,1,1,1,0,4,14,6,0,,,,, 
org::eclipse::mylyn::internal::jira::core::service::web::rss::JiraRssHandler ,26,1,4,22,78,0,104,0,512,13,51,103,4,1,9,285,156,1,,,,, 
org::eclipse::mylyn::internal::wikitext::ui::viewer::CssStyleManager ,14,1,6,8,91,0,15,0,195,14,9,6,6,0,8,77,48,0,,,,, 
org::eclipse::mylyn::wikitext::core::parser::util::MarkupToDocbook ,6,1,3,3,15,0,2,0,35,6,9,2,0,0,6,15,5,0,,,,, 
org::eclipse::mylyn::internal::tasks::core::RepositoryTaskHandleUtil ,9,1,8,1,6,0,2,0,30,4,9,1,0,0,4,12,8,0,,,,, 
org::eclipse::mylyn::internal::tasks::ui::util::TaskActivityTimer ,2,1,0,2,136,0,4,0,71,17,9,4,2,0,15,38,19,0,,,,, 
org::eclipse::mylyn::internal::tasks::bugs::actions::Messages ,0,1,0,0,0,0,11,0,3,1,0,1,0,10,1,2,1,0,,,,, 
org::eclipse::mylyn::internal::tasks::ui::commands::AddTaskRepositoryHandler ,2,1,0,2,0,0,0,0,18,1,0,0,0,0,1,8,4,0,,,,, 
org::eclipse::mylyn::tasks::core::AbstractRepositoryConnector ,74,1,70,4,351,7,1,0,72,27,9,1,0,0,27,41,19,0,,,,, 
org::eclipse::mylyn::internal::wikitext::twiki::core::block::ParagraphBlock ,6,3,1,5,6,0,1,4,41,4,43,1,0,0,4,18,10,0,,,,, 
org::eclipse::mylyn::internal::trac::ui::editor::TracPeoplePart ,8,2,1,7,6,0,1,1,65,4,19,1,2,0,2,44,15,0,,,,, 
org::eclipse::mylyn::internal::monitor::core::collection::PercentUsageComparator ,3,1,2,1,1,0,0,0,11,2,9,0,0,0,2,6,3,0,,,,, 
org::eclipse::mylyn::internal::wikitext::ui::editor::syntax::MarkupDocumentProvider ,5,1,3,3,45,0,1,0,53,10,0,1,3,0,5,25,13,0,,,,, 
org::eclipse::mylyn::wikitext::core::util::ServiceLocator ,19,1,4,15,6,1,3,0,99,4,9,2,0,0,3,54,17,0,,,,, 
org::eclipse::mylyn::internal::monitor::ui::BrowserMonitor ,6,2,1,5,120,0,3,1,71,16,17,2,1,0,14,37,25,1,,,,, 
org::eclipse::mylyn::zest::core::widgets::internal::AspectRatioFreeformLayer ,10,1,0,10,55,0,2,1,166,11,226,2,0,0,9,64,32,0,,,,, 
org::eclipse::mylyn::internal::java::ui::actions::FocusPackageExplorerAction ,5,3,1,4,15,0,0,8,106,6,28,0,0,0,2,36,23,0,,,,, 
org::eclipse::mylyn::bugzilla::deprecated::BugzillaTaskEditorInput ,3,3,1,2,21,0,2,5,25,7,32,2,0,0,6,9,7,0,,,,, 
org::eclipse::mylyn::internal::jira::core::model::User ,2,1,2,0,28,0,4,0,21,8,18,4,0,0,8,8,7,0,,,,, 
org::eclipse::mylyn::internal::wikitext::twiki::core::phrase::SimplePhraseModifier ,0,3,0,0,0,0,0,1,3,1,28,0,0,0,1,1,1,0,,,,, 
org::eclipse::mylyn::internal::tasks::ui::TasksUiPlugin ,259,1,217,47,2080,0,43,0,685,65,0,41,6,1,59,260,112,1,,,,, 
org::eclipse::mylyn::internal::commons::ui::CompositeSyncImageDescriptor ,1,1,1,0,6,0,5,0,23,4,0,3,1,1,1,10,6,0,,,,, 
org::eclipse::mylyn::internal::wikitext::ui::editor::commands::Messages ,2,1,1,1,1,0,2,0,9,2,9,2,1,0,1,3,2,1,,,,, 
org::eclipse::mylyn::internal::xplanner::core::service::XPlannerClient ,6,3,6,0,105,1,6,0,0,15,58,0,0,0,15,15,0,0,,,,, 
org::eclipse::mylyn::internal::tasks::ui::wizards::NewWebTaskPage ,1,1,1,0,1,0,0,0,15,2,0,0,0,0,2,5,2,0,,,,, 
org::eclipse::mylyn::internal::tasks::bugs::wizards::ErrorLogStatus ,2,1,1,1,21,0,3,7,23,7,34,3,0,0,7,8,7,0,,,,, 
org::eclipse::mylyn::internal::ide::ui::MarkerInterestFilter ,7,3,0,7,3,0,1,0,46,3,9,1,0,0,2,24,13,0,,,,, 
org::eclipse::mylyn::internal::tasks::ui::actions::PresentationDropDownSelectionAction ,5,1,1,5,10,0,3,0,79,5,0,2,1,0,4,42,14,0,,,,, 
org::eclipse::mylyn::internal::wikitext::mediawiki::core::token::HyperlinkExternalReplacementToken ,1,2,1,0,6,0,0,0,9,4,22,0,0,0,1,5,3,0,,,,, 
org::eclipse::mylyn::internal::ide::ui::XmlNodeHelper ,8,1,5,3,21,0,2,0,45,7,9,2,0,0,7,19,10,0,,,,, 
org::eclipse::mylyn::internal::jira::ui::JiraImages ,3,1,0,3,6,0,9,0,34,4,9,3,2,0,2,19,7,0,,,,, 
org::eclipse::mylyn::internal::bugzilla::ui::action::BugzillaUpdateAttachmentAction ,4,1,0,4,6,2,2,0,67,4,0,2,0,0,4,17,8,0,,,,, 
org::eclipse::mylyn::internal::wikitext::tracwiki::core::phrase::DeletedPhraseModifier ,2,4,1,1,1,0,0,1,6,2,29,0,0,0,1,3,2,0,,,,, 
org::eclipse::mylyn::internal::sandbox::ui::editors::EditorStyleContributionItem ,3,1,0,3,3,0,0,0,12,3,0,0,1,0,1,11,3,0,,,,, 
org::eclipse::mylyn::wikitext::ui::viewer::AbstractTextSourceViewerConfiguration ,6,1,1,5,15,2,3,0,66,6,0,2,1,0,4,32,18,0,,,,, 
org::eclipse::mylyn::internal::wikitext::ui::editor::actions::Messages ,4,1,3,1,3,0,2,0,12,3,9,2,1,0,2,4,3,1,,,,, 
org::eclipse::mylyn::internal::web::ui::WebSiteNavigatorActionProvider ,0,1,0,0,6,0,1,0,30,4,0,1,0,0,4,13,8,0,,,,, 
org::eclipse::mylyn::internal::team::ui::LinkedTaskInfoAdapterFactory ,6,1,0,6,15,0,1,0,89,6,18,1,4,0,2,28,24,0,,,,, 
org::eclipse::mylyn::internal::monitor::ui::ActivityChangeMonitor ,4,1,1,3,1,0,1,0,9,2,9,1,0,0,2,8,2,0,,,,, 
org::eclipse::mylyn::internal::jira::core::model::JiraAction ,3,1,3,0,3,0,3,0,10,3,18,3,0,0,3,3,3,0,,,,, 
org::eclipse::mylyn::internal::tasks::ui::editors::TaskEditorInputFactory ,7,1,1,7,1,0,2,0,24,2,9,0,0,0,2,20,5,0,,,,, 
org::eclipse::mylyn::internal::sandbox::bridge::bugs::BugzillaContextLabelProvider ,2,2,0,2,6,0,0,0,12,4,17,0,0,0,0,6,4,0,,,,, 
org::eclipse::mylyn::internal::team::ccvs::CvsChangeSetResourceMappingAdapterFactory ,1,1,0,1,1,0,1,0,11,2,18,1,0,0,2,4,4,0,,,,, 
org::eclipse::mylyn::internal::wikitext::mediawiki::core::phrase::EscapePhraseModifier ,1,2,1,0,6,0,0,0,10,4,22,0,0,0,1,5,3,0,,,,, 
org::eclipse::mylyn::internal::team::ui::preferences::Messages ,0,1,0,0,0,0,4,0,3,1,0,1,0,3,1,2,1,0,,,,, 
org::eclipse::mylyn::internal::context::ui::actions::FocusOutlineAction ,10,2,3,7,15,0,1,8,60,6,25,0,1,0,5,32,15,0,,,,, 
org::eclipse::mylyn::internal::context::ui::actions::ContextClearAction ,6,2,1,5,3,0,2,1,22,3,2,1,0,0,3,10,4,0,,,,, 
org::eclipse::mylyn::zest::core::viewers::internal::AbstractStylingModelFactory ,9,1,3,6,276,3,4,0,219,24,22,4,1,0,17,112,51,0,,,,, 
org::eclipse::mylyn::tasks::core::sync::TaskJob ,4,1,4,0,1,2,0,0,3,2,0,0,0,0,2,2,1,0,,,,, 
org::eclipse::mylyn::internal::tasklist::BugzillaReportElement ,0,1,0,0,10,0,59,0,18,5,9,4,0,0,4,5,5,0,,,,, 
org::eclipse::mylyn::internal::trac::core::model::TracWikiPage ,11,1,9,2,28,0,3,0,32,8,9,3,0,0,8,12,12,0,,,,, 
org::eclipse::mylyn::internal::sandbox::bridge::bugs::BugzillaEditingMonitor ,0,2,0,0,1,0,0,1,16,2,17,0,0,0,1,4,6,0,,,,, 
org::eclipse::mylyn::internal::wikitext::tracwiki::core::block::PreformattedBlock ,6,3,1,5,6,0,4,4,30,4,43,4,0,0,4,18,9,0,,,,, 
org::eclipse::mylyn::internal::tasks::ui::actions::RenameAction ,2,1,1,2,3,0,2,0,25,3,0,1,0,0,2,11,6,0,,,,, 
org::eclipse::mylyn::internal::bugzilla::core::BugzillaStatus ,3,1,0,3,6,0,2,7,54,4,31,2,0,0,4,25,17,0,,,,, 
org::eclipse::mylyn::internal::tasks::ui::actions::NewTaskAction ,15,1,3,12,36,0,5,0,110,9,0,4,2,0,7,59,14,0,,,,, 
org::eclipse::mylyn::zest::tests::uml::CompartmentFigure ,3,1,0,3,0,0,0,1,8,1,56,0,0,0,1,8,1,0,,,,, 
org::eclipse::mylyn::internal::monitor::usage::WebBrowserDialog ,0,1,0,0,1,0,2,0,6,2,0,2,0,0,2,2,1,0,,,,, 
org::eclipse::mylyn::internal::tasks::ui::commands::AbstractTaskListViewHandler ,0,1,0,0,0,6,0,0,2,1,0,0,0,0,0,1,1,0,,,,, 
org::eclipse::mylyn::wikitext::ui::commands::ConvertMarkupToDocbook ,9,2,0,9,0,0,0,1,62,1,4,0,0,0,0,31,2,1,,,,, 
org::eclipse::mylyn::internal::tasks::ui::actions::ShowInTaskListAction ,2,1,0,2,1,0,0,0,13,2,0,0,0,0,2,8,4,0,,,,, 
org::eclipse::mylyn::monitor::ui::AbstractUserInteractionMonitor ,25,1,18,7,28,11,1,0,78,8,9,0,0,0,4,52,25,0,,,,, 
org::eclipse::mylyn::zest::layouts::dataStructures::DisplayIndependentPoint ,1,1,1,0,15,1,2,0,32,6,9,0,0,2,6,9,12,0,,,,, 
org::eclipse::mylyn::internal::pde::ui::PdeEditingMonitor ,5,2,2,3,10,0,0,1,142,5,17,0,1,0,3,54,29,0,,,,, 
org::eclipse::mylyn::internal::bugzilla::core::NewBugzillaTaskData ,0,1,0,0,171,0,7,0,57,19,9,1,0,0,19,21,19,0,,,,, 
org::eclipse::mylyn::internal::web::tasks::Util ,3,1,2,1,1,0,0,0,6,2,9,0,0,0,2,3,4,0,,,,, 
org::eclipse::mylyn::internal::context::ui::DoiOrderSorter ,3,1,3,0,1,0,1,0,3,2,0,0,0,0,2,3,1,0,,,,, 
org::eclipse::mylyn::tasks::ui::TasksUi ,147,1,145,2,21,0,0,0,21,7,9,0,0,0,7,15,7,0,,,,, 
org::eclipse::mylyn::internal::jira::core::JiraTaskMapper ,8,2,2,7,15,0,0,0,33,6,75,0,0,0,6,28,11,0,,,,, 
org::eclipse::mylyn::internal::java::ui::editor::FocusedJavaSourceViewerConfiguration ,0,1,0,0,0,0,0,0,3,1,0,0,0,0,1,1,1,0,,,,, 
org::eclipse::mylyn::internal::wikitext::textile::core::block::TableOfContentsBlock ,12,3,1,12,28,0,5,4,75,8,43,4,1,0,7,42,17,0,,,,, 
org::eclipse::mylyn::internal::wikitext::mediawiki::core::validation::Messages ,2,1,1,1,1,0,2,0,9,2,9,2,1,0,1,3,2,0,,,,, 
org::eclipse::mylyn::internal::tasks::bugs::IRepositoryConstants ,0,1,0,0,0,0,11,0,0,0,9,0,0,0,0,0,0,1,,,,, 
org::eclipse::mylyn::internal::jira::core::model::filter::EstimateVsActualFilter ,2,1,2,0,6,0,3,0,13,4,18,3,0,0,3,5,4,0,,,,, 
org::eclipse::mylyn::internal::xplanner::ui::wizard::XPlannerQuerySelectionWizardPage ,5,4,0,5,28,0,3,0,49,8,21,3,0,0,7,21,11,0,,,,, 
org::eclipse::mylyn::internal::commons::net::SslProtocolSocketFactory ,13,1,3,10,10,0,6,0,41,5,9,5,1,1,4,27,8,0,,,,, 
org::eclipse::mylyn::internal::sandbox::ui::highlighters::TaskHighlighter ,4,1,0,4,21,0,0,0,34,7,10,0,0,0,7,18,10,0,,,,, 
org::eclipse::mylyn::internal::resources::ui::ResourceInteractionMonitor ,5,2,2,3,1,0,1,1,34,2,17,1,0,0,1,15,10,0,,,,, 
org::eclipse::mylyn::internal::context::ui::commands::RetrieveContextHandler ,1,2,0,1,0,0,0,1,13,1,2,0,0,0,0,8,4,1,,,,, 
org::eclipse::mylyn::internal::jira::ui::JiraConnectorUi ,22,2,1,21,120,0,1,0,120,16,31,1,0,0,16,80,37,0,,,,, 
org::eclipse::mylyn::wikitext::ui::viewer::HtmlViewer ,14,1,6,9,105,1,7,0,164,15,0,7,1,0,12,60,26,0,,,,, 
org::eclipse::mylyn::internal::web::ui::actions::OpenWebResourceAction ,1,1,0,1,1,0,0,0,10,2,0,0,0,0,2,4,3,0,,,,, 
org::eclipse::mylyn::internal::tasks::ui::editors::TaskEditorOutlinePage ,3,1,1,2,3,0,3,0,57,3,0,3,0,0,3,8,6,0,,,,, 
org::eclipse::mylyn::internal::trac::ui::TracTaskListMigrator ,4,2,0,4,10,0,4,3,23,5,14,4,0,0,5,16,6,0,,,,, 
org::eclipse::mylyn::internal::wikitext::ui::editor::validation::ResourceMarkerMarkupValidator ,9,2,1,8,6,0,0,4,98,4,20,0,1,0,1,58,14,1,,,,, 
org::eclipse::mylyn::internal::tasks::ui::editors::TaskEditorExtensionReader ,3,1,1,3,3,0,6,0,40,3,9,3,2,0,1,21,5,1,,,,, 
org::eclipse::mylyn::internal::wikitext::tasks::ui::WikiTextContextUiStartup ,1,1,0,1,0,0,0,0,3,1,10,0,0,0,1,3,1,0,,,,, 
org::eclipse::mylyn::internal::bugzilla::core::BugzillaLanguageSettings ,7,1,5,2,21,0,12,0,47,7,9,2,0,0,7,17,15,0,,,,, 
org::eclipse::mylyn::internal::bugzilla::core::history::AssignmentEvent ,2,2,2,1,3,0,2,9,12,3,30,2,0,0,3,8,3,0,,,,, 
org::eclipse::mylyn::internal::tests::report::JUnitReportParser ,11,1,1,10,15,0,8,0,56,6,9,8,4,0,2,42,17,0,,,,, 
org::eclipse::mylyn::internal::java::ui::junit::Messages ,0,1,0,0,0,0,4,0,3,1,0,1,0,3,1,2,1,0,,,,, 
org::eclipse::mylyn::internal::jira::core::model::Project ,24,1,20,4,465,0,12,0,136,31,18,12,0,0,31,52,38,0,,,,, 
org::eclipse::mylyn::internal::tasks::ui::TaskListBackupManager ,14,1,0,14,28,0,11,0,194,8,9,11,0,0,8,90,32,0,,,,, 
org::eclipse::mylyn::internal::trac::core::client::InvalidWikiPageException ,0,3,0,0,0,0,1,0,3,1,27,1,0,0,1,1,1,0,,,,, 
org::eclipse::mylyn::internal::tests::report::TaskReporter ,34,1,3,31,300,0,13,0,359,25,10,13,19,0,6,249,59,0,,,,, 
org::eclipse::mylyn::internal::context::core::CompositeDegreeOfInterest ,6,1,1,5,66,0,2,0,84,12,17,1,0,0,12,32,17,0,,,,, 
org::eclipse::mylyn::commons::net::AuthenticationCredentials ,40,1,38,2,10,0,2,0,51,5,9,2,0,0,5,12,18,0,,,,, 
org::eclipse::mylyn::internal::jira::ui::JiraSearchHandler ,9,2,2,7,3,0,1,0,32,3,11,1,0,0,3,22,7,0,,,,, 
org::eclipse::mylyn::internal::tasks::ui::dialogs::TaskRepositoryCredentialsDialog ,9,1,1,8,153,0,11,0,205,18,0,10,4,0,12,55,27,0,,,,, 
org::eclipse::mylyn::internal::trac::core::client::AbstractTracClient ,9,1,4,5,210,2,6,16,106,21,35,1,1,0,16,59,37,1,,,,, 
org::eclipse::mylyn::internal::tasks::ui::search::SearchScoreComputerAdapterFactory ,1,1,0,1,1,0,1,0,9,2,18,1,0,0,2,3,3,0,,,,, 
org::eclipse::mylyn::internal::wikitext::ui::editor::preferences::Preferences ,16,1,7,10,136,0,32,0,141,17,18,9,3,0,14,70,34,0,,,,, 
org::eclipse::mylyn::internal::sandbox::ui::planner::TaskReportGenerator ,9,1,2,7,15,0,6,0,70,6,9,6,0,0,6,25,13,0,,,,, 
org::eclipse::mylyn::internal::tasks::ui::wizards::TaskAttachmentWizard ,16,1,1,16,66,0,6,0,132,12,0,6,3,0,9,63,22,1,,,,, 
org::eclipse::mylyn::internal::wikitext::ui::viewer::HtmlTextPresentationParser ,16,1,6,11,465,0,20,0,166,31,9,20,3,0,28,67,49,2,,,,, 
org::eclipse::mylyn::internal::context::ui::commands::FocusViewHandler ,1,1,0,1,0,0,2,0,23,1,0,2,0,0,1,4,4,0,,,,, 
org::eclipse::mylyn::zest::layouts::algorithms::HorizontalLayoutAlgorithm ,0,3,0,0,3,0,0,19,22,3,76,0,0,0,1,3,11,0,,,,, 
org::eclipse::mylyn::internal::tasks::core::externalization::ExternalizationManager ,24,1,15,9,36,0,7,0,79,9,9,7,1,0,8,34,11,0,,,,, 
org::eclipse::mylyn::internal::ide::ui::ProblemsListInterestSorter ,0,1,0,0,1,0,10,0,26,2,0,9,0,0,2,8,9,0,,,,, 
org::eclipse::mylyn::zest::tests::swt::GraphSnippet1 ,1,1,0,1,0,0,0,0,25,1,9,0,0,0,1,8,3,0,,,,, 
org::eclipse::mylyn::internal::tasks::core::sync::SynchronizeQueriesJob ,26,2,2,24,28,1,8,0,189,8,3,7,5,0,3,112,27,0,,,,, 
org::eclipse::mylyn::internal::ide::ant::AntEditingMonitor ,4,2,1,3,3,0,0,1,80,3,17,0,1,0,1,19,15,0,,,,, 
org::eclipse::mylyn::internal::ide::ui::actions::FocusAllMarkersViewAction ,0,3,0,0,0,0,0,8,3,1,29,0,0,0,1,1,1,0,,,,, 
org::eclipse::mylyn::internal::context::ui::actions::OpenQuickContextPopupDialogAction ,1,1,0,1,6,0,1,0,16,4,9,1,0,0,4,7,4,0,,,,, 
org::eclipse::mylyn::internal::bugzilla::core::internal::NewBugParser ,9,1,6,3,28,0,2,0,263,8,9,2,6,0,2,112,85,0,,,,, 
org::eclipse::mylyn::internal::bugzilla::ui::action::BugzillaNotObsoleteAttachmentAction ,0,2,0,0,0,0,0,0,4,1,4,0,0,0,1,1,1,0,,,,, 
org::eclipse::mylyn::internal::tasks::ui::editors::TaskEditorActionContributor ,20,1,2,19,136,0,7,0,170,17,0,7,2,0,15,94,25,0,,,,, 
org::eclipse::mylyn::internal::web::ui::WebContextManager ,19,1,4,17,66,0,7,0,143,12,9,7,2,0,10,71,31,0,,,,, 
org::eclipse::mylyn::internal::wikitext::ui::editor::MarkupEditorOutline ,2,1,1,2,91,0,3,0,190,14,0,3,4,0,7,49,22,0,,,,, 
org::eclipse::mylyn::monitor::internal::UsageSession ,8,1,0,8,91,0,18,0,140,14,9,2,0,0,14,59,19,0,,,,, 
org::eclipse::mylyn::internal::monitor::usage::InteractionEventSummarySorter ,1,1,0,1,15,0,5,0,33,6,0,1,1,0,3,14,11,0,,,,, 
org::eclipse::mylyn::wikitext::core::parser::util::MarkupToEclipseToc ,10,1,4,6,91,1,4,0,99,14,9,4,2,0,10,52,20,0,,,,, 
org::eclipse::mylyn::internal::jira::core::wsdl::beans::RemoteRoleActor ,6,1,0,6,120,0,8,0,98,16,18,8,0,0,16,46,49,0,,,,, 
org::eclipse::mylyn::internal::team::ui::templates::CommitTemplateManager ,16,1,6,11,66,0,5,0,161,12,9,5,5,0,7,66,24,0,,,,, 
org::eclipse::mylyn::zest::tests::jface::GraphJFaceSnippet5 ,3,1,0,3,3,0,2,0,37,3,9,1,2,1,1,21,5,0,,,,, 
org::xplanner::soap::TimeEntryData ,5,2,1,4,231,0,11,0,121,22,37,11,0,0,22,54,51,0,,,,, 
org::eclipse::mylyn::internal::jira::core::wsdl::beans::RemoteRoleActors ,6,1,1,5,66,1,6,0,82,12,18,6,0,0,12,38,38,0,,,,, 
org::eclipse::mylyn::internal::wikitext::ui::util::css::CssRule ,1,1,1,0,0,0,6,0,8,1,9,0,0,6,1,1,1,0,,,,, 
org::eclipse::mylyn::commons::tests::manual::SampleNotificationPopup ,1,2,1,0,6,0,0,1,32,4,17,0,0,0,1,8,5,0,,,,, 
org::eclipse::mylyn::internal::tasks::bugs::wizards::BundleGroupContainer ,1,1,1,0,6,0,2,0,13,4,9,2,0,0,4,6,4,1,,,,, 
org::eclipse::mylyn::internal::wikitext::textile::core::block::TableBlock ,13,3,1,12,6,0,5,4,103,4,43,2,0,0,4,48,25,0,,,,, 
org::eclipse::mylyn::internal::tasks::ui::editors::TaskEditorExtensions ,10,1,4,7,36,0,4,0,63,9,9,3,1,0,8,37,19,0,,,,, 
org::eclipse::mylyn::internal::monitor::core::collection::SummaryCollector ,4,1,1,3,15,0,7,0,48,6,14,0,0,0,6,24,11,0,,,,, 
org::eclipse::mylyn::wikitext::ui::annotation::AnchorNameAnnotation ,3,1,3,0,1,0,1,0,6,2,0,0,0,0,2,3,2,0,,,,, 
org::eclipse::mylyn::internal::tasks::core::externalization::AbstractExternalizationParticipant ,5,1,1,4,55,3,1,0,57,11,13,0,0,0,9,38,13,0,,,,, 
org::eclipse::mylyn::internal::trac::core::model::TracSearch ,22,1,15,7,45,0,3,0,100,10,9,3,0,0,10,62,24,0,,,,, 
org::eclipse::mylyn::internal::tasks::ui::TaskRepositoryUtil ,7,1,2,6,3,0,0,0,33,3,9,0,1,0,2,17,9,0,,,,, 
org::eclipse::mylyn::internal::tasks::ui::dialogs::Messages ,0,1,0,0,0,0,52,0,3,1,0,1,0,51,1,2,1,0,,,,, 
org::eclipse::mylyn::internal::tasks::core::AttributeMap ,3,1,2,1,6,0,1,0,17,4,9,1,0,0,4,10,5,0,,,,, 
org::eclipse::mylyn::monitor::internal::TemporalStatistic ,3,2,1,2,15,0,1,0,25,6,15,1,0,0,6,10,8,0,,,,, 
org::eclipse::mylyn::internal::xplanner::ui::wizard::ProjectsViewerLabelProvider ,6,1,2,4,3,0,0,0,30,3,0,0,0,0,3,9,9,0,,,,, 
org::eclipse::mylyn::internal::sandbox::ui::planner::TaskPlanContentProvider ,1,1,0,1,15,0,1,0,18,6,9,1,0,0,6,10,7,0,,,,, 
org::eclipse::mylyn::internal::tasks::ui::editors::AttachmentTableLabelProvider ,11,1,1,10,91,0,5,0,122,14,0,5,0,0,14,51,33,0,,,,, 
org::eclipse::mylyn::internal::sandbox::ui::IncomingPresentation ,1,2,0,1,3,0,1,0,9,3,19,1,0,0,2,4,3,0,,,,, 
org::eclipse::mylyn::internal::context::core::ContextCorePlugin ,60,1,54,10,120,0,11,0,115,16,0,10,3,0,13,58,27,1,,,,, 
org::eclipse::mylyn::internal::team::ccvs::CvsChangeSetAdapterFactory ,0,1,0,0,1,0,0,0,10,2,18,0,0,0,2,3,4,0,,,,, 
org::eclipse::mylyn::internal::tasks::ui::search::StackTraceDuplicateDetector ,13,2,1,12,6,0,0,0,70,4,15,0,1,0,3,34,15,0,,,,, 
org::eclipse::mylyn::internal::monitor::usage::UiUsageMonitorPlugin ,44,1,24,21,703,0,41,0,385,38,0,25,3,2,34,168,69,1,,,,, 
org::eclipse::mylyn::internal::tasks::ui::workingsets::TaskWorkingSetPage ,15,1,5,10,45,0,7,0,251,10,0,7,3,0,5,67,38,2,,,,, 
